matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points
1254058,RD Chahar,,,,,,,,,,,24.0,24.0,43.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,10.75,Bowler,,,,0,,,-4,0.0,0,-4.0,-4.0
1254058,TA Boult,,,,,,,,,,1.0,26.0,24.0,36.0,0.0,2nd innings,Royal Challengers Bangalore,Mumbai Indians,9.0,Bowler,,,,0,,25.0,-2,0.0,0,23.0,23.0
1254058,YS Chahal,,,,,,,,,,,24.0,24.0,41.0,0.0,1st innings,Mumbai Indians,Royal Challengers Bangalore,10.25,Bowler,,,,0,,,-4,0.0,0,-4.0,-4.0
1254059,A Mishra,,,,,,,,,,,18.0,18.0,27.0,0.0,1st innings,Chennai Super Kings,Delhi Capitals,9.0,Bowler,,,,0,,,-2,0.0,0,-2.0,-2.0
1254059,Avesh Khan,,,,,,,,,,2.0,25.0,25.0,23.0,0.0,1st innings,Chennai Super Kings,Delhi Capitals,5.52,Bowler,,,,0,,50.0,2,0.0,0,52.0,52.0
1254059,Chris Woakes,,,,,,,,,,2.0,18.0,18.0,19.0,0.0,1st innings,Chennai Super Kings,Delhi Capitals,6.333333333333333,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254059,DJ Bravo,,,,,,,,,,1.0,25.0,24.0,28.0,0.0,2nd innings,Delhi Capitals,Chennai Super Kings,7.0,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254059,DL Chahar,,,,,,,,,,,24.0,24.0,36.0,0.0,2nd innings,Delhi Capitals,Chennai Super Kings,9.0,Bowler,,,,0,,,-2,0.0,0,-2.0,-2.0
1254059,R Ashwin,,,,,,,,,,1.0,24.0,24.0,48.0,0.0,1st innings,Chennai Super Kings,Delhi Capitals,12.0,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254059,SN Thakur,,,,,,,,,,2.0,24.0,22.0,53.0,0.0,2nd innings,Delhi Capitals,Chennai Super Kings,14.454545454545455,Bowler,,,,0,,50.0,-6,0.0,0,44.0,44.0
1254059,TK Curran,,,,,,,,,,1.0,25.0,24.0,40.0,0.0,1st innings,Chennai Super Kings,Delhi Capitals,10.0,AllRounder,,,,0,,25.0,-4,0.0,0,21.0,21.0
1254060,Harbhajan Singh,,,,,,,,,,,6.0,6.0,8.0,0.0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,8.0,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254060,M Prasidh Krishna,,,,,,,,,,2.0,28.0,25.0,35.0,0.0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,8.4,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254060,P Kumar,,,,,,,,,,1.0,25.0,24.0,45.0,0.0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,11.25,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254060,PJ Cummins,,,,,,,,,,1.0,24.0,24.0,30.0,0.0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,7.5,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254060,Rashid Khan,,,,,,,,,,2.0,25.0,25.0,24.0,0.0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.76,Bowler,,,,0,,50.0,2,0.0,0,52.0,52.0
1254060,Sandeep Sharma,,,,,,,,,,,18.0,18.0,35.0,0.0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,11.666666666666666,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254060,T Natarajan,,,,,,,,,,1.0,25.0,25.0,37.0,0.0,1st innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.88,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254060,Varun Chakravarthy,,,,,,,,,,,24.0,24.0,38.0,0.0,2nd innings,Sunrisers Hyderabad,Kolkata Knight Riders,9.5,Bowler,,,,0,,,-2,0.0,0,-2.0,-2.0
1254061,Arshdeep Singh,,,,,,,,,,3.0,24.0,24.0,35.0,0.0,2nd innings,Rajasthan Royals,Punjab Kings,8.75,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254061,Chetan Sakariya,,,,,,,,,,3.0,25.0,24.0,31.0,0.0,1st innings,Punjab Kings,Rajasthan Royals,7.75,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254061,M Ashwin,,,,,,,,,,,27.0,25.0,45.0,0.0,2nd innings,Rajasthan Royals,Punjab Kings,10.8,AllRounder,,,,0,,,-4,0.0,0,-4.0,-4.0
1254061,Mohammed Shami,,,,,,,,,,2.0,26.0,25.0,33.0,0.0,2nd innings,Rajasthan Royals,Punjab Kings,7.92,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254061,Mustafizur Rahman,,,,,,,,,,,28.0,24.0,45.0,0.0,1st innings,Punjab Kings,Rajasthan Royals,11.25,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254061,Riley Meredith,,,,,,,,,,1.0,24.0,24.0,49.0,0.0,2nd innings,Rajasthan Royals,Punjab Kings,12.25,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254061,S Gopal,,,,,,,,,,,18.0,18.0,40.0,0.0,1st innings,Punjab Kings,Rajasthan Royals,13.333333333333334,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254062,M Prasidh Krishna,,,,,,,,,,1.0,24.0,24.0,46.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,11.5,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254062,TA Boult,,,,,,,,,,2.0,24.0,24.0,27.0,0.0,2nd innings,Kolkata Knight Riders,Mumbai Indians,6.75,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254062,Varun Chakravarthy,,,,,,,,,,1.0,25.0,24.0,27.0,0.0,1st innings,Mumbai Indians,Kolkata Knight Riders,6.75,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254063,HV Patel,,,,,,,,,,2.0,26.0,24.0,25.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,6.25,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254063,M Siraj,,,,,,,,,,2.0,25.0,24.0,29.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,7.25,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254063,T Natarajan,,,,,,,,,,1.0,25.0,24.0,33.0,0.0,1st innings,Royal Challengers Bangalore,Sunrisers Hyderabad,8.25,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254063,YS Chahal,,,,,,,,,,,25.0,25.0,29.0,0.0,2nd innings,Sunrisers Hyderabad,Royal Challengers Bangalore,6.96,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254064,Avesh Khan,,,,,,,,,,3.0,24.0,24.0,33.0,0.0,2nd innings,Rajasthan Royals,Delhi Capitals,8.25,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254064,Chetan Sakariya,,,,,,,,,,,24.0,24.0,33.0,0.0,1st innings,Delhi Capitals,Rajasthan Royals,8.25,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254064,Mustafizur Rahman,,,,,,,,,,2.0,26.0,24.0,29.0,0.0,1st innings,Delhi Capitals,Rajasthan Royals,7.25,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254065,Arshdeep Singh,,,,,,,,,,1.0,12.0,12.0,7.0,0.0,2nd innings,Chennai Super Kings,Punjab Kings,3.5,Bowler,,,,0,,25.0,6,0.0,0,31.0,31.0
1254065,DJ Bravo,,,,,,,,,,1.0,12.0,12.0,10.0,0.0,1st innings,Punjab Kings,Chennai Super Kings,5.0,Bowler,,,,0,,25.0,4,0.0,0,29.0,29.0
1254065,DL Chahar,,,,,,,,,,4.0,25.0,24.0,13.0,1.0,1st innings,Punjab Kings,Chennai Super Kings,3.25,Bowler,,,,0,,100.0,6,8.0,8,122.0,122.0
1254065,RA Jadeja,,,,,,,,,,,25.0,24.0,19.0,0.0,1st innings,Punjab Kings,Chennai Super Kings,4.75,AllRounder,,,,0,,,4,0.0,0,4.0,4.0
1254065,Riley Meredith,,,,,,,,,,,23.0,23.0,21.0,0.0,2nd innings,Chennai Super Kings,Punjab Kings,5.478260869565218,Bowler,,,,0,,,2,0.0,0,2.0,2.0
1254065,SN Thakur,,,,,,,,,,,25.0,25.0,35.0,0.0,1st innings,Punjab Kings,Chennai Super Kings,8.4,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254066,Adam Milne,,,,,,,,,,,19.0,18.0,35.0,0.0,2nd innings,Sunrisers Hyderabad,Mumbai Indians,11.666666666666666,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254066,JJ Bumrah,,,,,,,,,,1.0,24.0,24.0,14.0,0.0,2nd innings,Sunrisers Hyderabad,Mumbai Indians,3.5,Bowler,,,,0,,25.0,6,0.0,0,31.0,31.0
1254066,RD Chahar,,,,,,,,,,3.0,25.0,24.0,20.0,0.0,2nd innings,Sunrisers Hyderabad,Mumbai Indians,5.0,Bowler,,,,0,,75.0,4,0.0,0,79.0,79.0
1254066,TA Boult,,,,,,,,,,3.0,22.0,22.0,28.0,0.0,2nd innings,Sunrisers Hyderabad,Mumbai Indians,7.636363636363637,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254067,HV Patel,,,,,,,,,,2.0,24.0,24.0,17.0,0.0,2nd innings,Kolkata Knight Riders,Royal Challengers Bangalore,4.25,Bowler,,,,0,,50.0,4,0.0,0,54.0,54.0
1254067,M Prasidh Krishna,,,,,,,,,,1.0,25.0,24.0,31.0,0.0,1st innings,Royal Challengers Bangalore,Kolkata Knight Riders,7.75,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254067,M Siraj,,,,,,,,,,,19.0,18.0,17.0,0.0,2nd innings,Kolkata Knight Riders,Royal Challengers Bangalore,5.666666666666667,Bowler,,,,0,,,2,0.0,0,2.0,2.0
1254067,Washington Sundar,,,,,,,,,,1.0,25.0,25.0,33.0,0.0,2nd innings,Kolkata Knight Riders,Royal Challengers Bangalore,7.92,AllRounder,,,,0,,25.0,0,0.0,0,25.0,25.0
1254067,YS Chahal,,,,,,,,,,2.0,24.0,24.0,34.0,0.0,2nd innings,Kolkata Knight Riders,Royal Challengers Bangalore,8.5,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254068,Arshdeep Singh,,,,,,,,,,1.0,18.0,18.0,23.0,0.0,2nd innings,Delhi Capitals,Punjab Kings,7.666666666666667,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254068,Avesh Khan,,,,,,,,,,1.0,24.0,24.0,34.0,0.0,1st innings,Punjab Kings,Delhi Capitals,8.5,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254068,Chris Woakes,,,,,,,,,,1.0,25.0,25.0,43.0,0.0,1st innings,Punjab Kings,Delhi Capitals,10.32,Bowler,,,,0,,25.0,-4,0.0,0,21.0,21.0
1254068,Jalaj Saxena,,,,,,,,,,,18.0,18.0,27.0,0.0,2nd innings,Delhi Capitals,Punjab Kings,9.0,Bowler,,,,0,,,-2,0.0,0,-2.0,-2.0
1254068,Jhye Richardson,,,,,,,,,,2.0,25.0,24.0,41.0,0.0,2nd innings,Delhi Capitals,Punjab Kings,10.25,AllRounder,,,,0,,50.0,-4,0.0,0,46.0,46.0
1254068,K Rabada,,,,,,,,,,1.0,24.0,24.0,47.0,0.0,1st innings,Punjab Kings,Delhi Capitals,11.75,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254068,Lukman Meriwala,,,,,,,,,,1.0,19.0,18.0,32.0,0.0,1st innings,Punjab Kings,Delhi Capitals,10.666666666666666,Bowler,,,,0,,25.0,-4,0.0,0,21.0,21.0
1254068,Mohammed Shami,,,,,,,,,,,26.0,24.0,53.0,0.0,2nd innings,Delhi Capitals,Punjab Kings,13.25,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254068,R Ashwin,,,,,,,,,,,24.0,24.0,28.0,0.0,1st innings,Punjab Kings,Delhi Capitals,7.0,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254068,Riley Meredith,,,,,,,,,,1.0,16.0,15.0,36.0,0.0,2nd innings,Delhi Capitals,Punjab Kings,14.4,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254069,Chetan Sakariya,,,,,,,,,,3.0,27.0,24.0,40.0,0.0,1st innings,Chennai Super Kings,Rajasthan Royals,10.0,Bowler,,,,0,,75.0,-4,0.0,0,71.0,71.0
1254069,DL Chahar,,,,,,,,,,,19.0,19.0,32.0,0.0,2nd innings,Rajasthan Royals,Chennai Super Kings,10.105263157894736,Bowler,,,,0,,,-4,0.0,0,-4.0,-4.0
1254070,A Mishra,,,,,,,,,,4.0,24.0,24.0,24.0,0.0,1st innings,Mumbai Indians,Delhi Capitals,6.0,Bowler,,,,0,,100.0,2,0.0,8,110.0,110.0
1254070,Avesh Khan,,,,,,,,,,2.0,12.0,12.0,19.0,0.0,1st innings,Mumbai Indians,Delhi Capitals,9.5,Bowler,,,,0,,50.0,-2,0.0,0,48.0,48.0
1254070,K Rabada,,,,,,,,,,1.0,18.0,18.0,25.0,0.0,1st innings,Mumbai Indians,Delhi Capitals,8.333333333333334,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254070,MP Stoinis,,,,,,,,,,1.0,18.0,18.0,20.0,0.0,1st innings,Mumbai Indians,Delhi Capitals,6.666666666666667,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254070,R Ashwin,,,,,,,,,,,24.0,24.0,32.0,0.0,1st innings,Mumbai Indians,Delhi Capitals,8.0,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254071,Abhishek Sharma,,,,,,,,,,2.0,25.0,24.0,24.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,6.0,Bowler,,,,0,,50.0,2,0.0,0,52.0,52.0
1254071,KK Ahmed,,,,,,,,,,3.0,24.0,24.0,21.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,5.25,Bowler,,,,0,,75.0,2,0.0,0,77.0,77.0
1254071,P Kumar,,,,,,,,,,1.0,18.0,18.0,16.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,5.333333333333333,Bowler,,,,0,,25.0,2,0.0,0,27.0,27.0
1254071,Rashid Khan,,,,,,,,,,1.0,24.0,24.0,22.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,5.5,Bowler,,,,0,,25.0,2,0.0,0,27.0,27.0
1254071,S Kaul,,,,,,,,,,1.0,23.0,22.0,31.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,8.454545454545455,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254071,V Shankar,,,,,,,,,,,6.0,6.0,6.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,6.0,AllRounder,,,,0,,,2,0.0,0,2.0,2.0
1254072,DL Chahar,,,,,,,,,,4.0,24.0,24.0,30.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,7.5,Bowler,,,,0,,100.0,0,0.0,8,108.0,108.0
1254072,L Ngidi,,,,,,,,,,3.0,25.0,25.0,32.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,7.68,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254072,SM Curran,,,,,,,,,,1.0,25.0,24.0,59.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,14.75,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254072,SN Thakur,,,,,,,,,,,24.0,19.0,48.0,0.0,2nd innings,Kolkata Knight Riders,Chennai Super Kings,15.157894736842104,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254073,HV Patel,,,,,,,,,,3.0,27.0,24.0,47.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,11.75,Bowler,,,,0,,75.0,-6,0.0,0,69.0,69.0
1254073,Kane Richardson,,,,,,,,,,1.0,19.0,18.0,29.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,9.666666666666666,Bowler,,,,0,,25.0,-2,0.0,0,23.0,23.0
1254073,Kyle Jamieson,,,,,,,,,,1.0,26.0,24.0,28.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,7.0,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254073,M Siraj,,,,,,,,,,3.0,25.0,24.0,27.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,6.75,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254073,Mustafizur Rahman,,,,,,,,,,,22.0,21.0,35.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,10.0,Bowler,,,,0,,,-4,0.0,0,-4.0,-4.0
1254073,Washington Sundar,,,,,,,,,,1.0,18.0,18.0,24.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,8.0,AllRounder,,,,0,,25.0,0,0.0,0,25.0,25.0
1254073,YS Chahal,,,,,,,,,,,13.0,12.0,22.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,11.0,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254074,AS Yadav,,,,,,,,,,,24.0,24.0,20.0,0.0,2nd innings,Punjab Kings,Mumbai Indians,5.0,AllRounder,,,,0,,,4,0.0,0,4.0,4.0
1254074,Arshdeep Singh,,,,,,,,,,1.0,20.0,18.0,28.0,0.0,1st innings,Mumbai Indians,Punjab Kings,9.333333333333334,Bowler,,,,0,,25.0,-2,0.0,0,23.0,23.0
1254074,DJ Hooda,,,,,,,,,,1.0,18.0,18.0,15.0,0.0,1st innings,Mumbai Indians,Punjab Kings,5.0,AllRounder,,,,0,,25.0,4,0.0,0,29.0,29.0
1254074,F Allen,,,,,,,,,,,18.0,18.0,30.0,0.0,1st innings,Mumbai Indians,Punjab Kings,10.0,Bowler,,,,0,,,-4,0.0,0,-4.0,-4.0
1254074,JJ Bumrah,,,,,,,,,,,18.0,18.0,21.0,0.0,2nd innings,Punjab Kings,Mumbai Indians,7.0,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254074,Mohammed Shami,,,,,,,,,,2.0,24.0,24.0,21.0,0.0,1st innings,Mumbai Indians,Punjab Kings,5.25,Bowler,,,,0,,50.0,2,0.0,0,52.0,52.0
1254074,Moises Henriques,,,,,,,,,,,18.0,18.0,12.0,0.0,1st innings,Mumbai Indians,Punjab Kings,4.0,Bowler,,,,0,,,6,0.0,0,6.0,6.0
1254074,R Bishnoi,,,,,,,,,,2.0,24.0,24.0,25.0,0.0,1st innings,Mumbai Indians,Punjab Kings,6.25,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254074,RD Chahar,,,,,,,,,,1.0,24.0,24.0,19.0,0.0,2nd innings,Punjab Kings,Mumbai Indians,4.75,Bowler,,,,0,,25.0,4,0.0,0,29.0,29.0
1254074,TA Boult,,,,,,,,,,,17.0,16.0,30.0,0.0,2nd innings,Punjab Kings,Mumbai Indians,11.25,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254075,CH Morris,,,,,,,,,,4.0,25.0,24.0,23.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,5.75,Bowler,,,,0,,100.0,2,0.0,8,110.0,110.0
1254075,Chetan Sakariya,,,,,,,,,,1.0,29.0,26.0,32.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,7.384615384615385,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254075,JD Unadkat,,,,,,,,,,1.0,24.0,24.0,25.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,6.25,AllRounder,,,,0,,25.0,0,0.0,0,25.0,25.0
1254075,M Prasidh Krishna,,,,,,,,,,1.0,20.0,18.0,21.0,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,7.0,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254075,Mustafizur Rahman,,,,,,,,,,1.0,24.0,24.0,23.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,5.75,Bowler,,,,0,,25.0,2,0.0,0,27.0,27.0
1254075,Varun Chakravarthy,,,,,,,,,,2.0,24.0,24.0,32.0,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,8.0,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254076,DJ Bravo,,,,,,,,,,,12.0,12.0,19.0,0.0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,9.5,Bowler,,,,0,,,-2,0.0,0,-2.0,-2.0
1254076,DL Chahar,,,,,,,,,,,14.0,12.0,26.0,0.0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,13.0,Bowler,,,,0,,,-6,0.0,0,-6.0,-6.0
1254076,Imran Tahir,,,,,,,,,,2.0,26.0,25.0,16.0,0.0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,3.84,Bowler,,,,0,,50.0,6,0.0,0,56.0,56.0
1254076,SM Curran,,,,,,,,,,1.0,25.0,24.0,35.0,0.0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,8.75,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254076,SN Thakur,,,,,,,,,,1.0,24.0,24.0,13.0,0.0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,3.25,Bowler,,,,0,,25.0,6,0.0,0,31.0,31.0
1254077,A Mishra,,,,,,,,,,1.0,24.0,24.0,31.0,0.0,2nd innings,Sunrisers Hyderabad,Delhi Capitals,7.75,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254077,AR Patel,,,,,,,,,,2.0,24.0,24.0,27.0,0.0,2nd innings,Sunrisers Hyderabad,Delhi Capitals,6.75,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254077,Avesh Khan,,,,,,,,,,3.0,27.0,25.0,34.0,0.0,2nd innings,Sunrisers Hyderabad,Delhi Capitals,8.16,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254077,K Rabada,,,,,,,,,,,19.0,19.0,28.0,0.0,2nd innings,Sunrisers Hyderabad,Delhi Capitals,8.842105263157896,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254077,KK Ahmed,,,,,,,,,,,24.0,24.0,43.0,0.0,1st innings,Delhi Capitals,Sunrisers Hyderabad,10.75,Bowler,,,,0,,,-4,0.0,0,-4.0,-4.0
1254077,R Ashwin,,,,,,,,,,,25.0,24.0,27.0,0.0,2nd innings,Sunrisers Hyderabad,Delhi Capitals,6.75,Bowler,,,,0,,,0,0.0,0,0.0,0.0
1254077,S Kaul,,,,,,,,,,2.0,24.0,24.0,31.0,0.0,1st innings,Delhi Capitals,Sunrisers Hyderabad,7.75,Bowler,,,,0,,50.0,0,0.0,0,50.0,50.0
1254078,M Prasidh Krishna,,,,,,,,,,3.0,26.0,24.0,30.0,0.0,1st innings,Punjab Kings,Kolkata Knight Riders,7.5,Bowler,,,,0,,75.0,0,0.0,0,75.0,75.0
1254078,PJ Cummins,,,,,,,,,,2.0,19.0,19.0,31.0,0.0,1st innings,Punjab Kings,Kolkata Knight Riders,9.789473684210526,Bowler,,,,0,,50.0,-2,0.0,0,48.0,48.0
1254078,Shivam Mavi,,,,,,,,,,1.0,25.0,24.0,14.0,0.0,1st innings,Punjab Kings,Kolkata Knight Riders,3.5,Bowler,,,,0,,25.0,6,0.0,0,31.0,31.0
1254078,Varun Chakravarthy,,,,,,,,,,1.0,24.0,24.0,24.0,0.0,1st innings,Punjab Kings,Kolkata Knight Riders,6.0,Bowler,,,,0,,25.0,2,0.0,0,27.0,27.0
1254079,A Mishra,,,,,,,,,,1.0,18.0,18.0,27.0,0.0,1st innings,Royal Challengers Bangalore,Delhi Capitals,9.0,Bowler,,,,0,,25.0,-2,0.0,0,23.0,23.0
1254079,AR Patel,,,,,,,,,,1.0,24.0,24.0,33.0,0.0,1st innings,Royal Challengers Bangalore,Delhi Capitals,8.25,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254079,Avesh Khan,,,,,,,,,,1.0,25.0,24.0,24.0,0.0,1st innings,Royal Challengers Bangalore,Delhi Capitals,6.0,Bowler,,,,0,,25.0,2,0.0,0,27.0,27.0
1254079,HV Patel,,,,,,,,,,2.0,26.0,24.0,37.0,0.0,2nd innings,Delhi Capitals,Royal Challengers Bangalore,9.25,Bowler,,,,0,,50.0,-2,0.0,0,48.0,48.0
1254079,I Sharma,,,,,,,,,,1.0,24.0,24.0,26.0,1.0,1st innings,Royal Challengers Bangalore,Delhi Capitals,6.5,Bowler,,,,0,,25.0,0,8.0,0,33.0,33.0
1254079,K Rabada,,,,,,,,,,1.0,24.0,24.0,38.0,0.0,1st innings,Royal Challengers Bangalore,Delhi Capitals,9.5,Bowler,,,,0,,25.0,-2,0.0,0,23.0,23.0
1254079,Kyle Jamieson,,,,,,,,,,1.0,24.0,24.0,32.0,0.0,2nd innings,Delhi Capitals,Royal Challengers Bangalore,8.0,Bowler,,,,0,,25.0,0,0.0,0,25.0,25.0
1254079,M Siraj,,,,,,,,,,1.0,24.0,24.0,48.0,0.0,2nd innings,Delhi Capitals,Royal Challengers Bangalore,12.0,Bowler,,,,0,,25.0,-6,0.0,0,19.0,19.0
1254079,YS Chahal,,,,,,,,,,,12.0,12.0,10.0,0.0,2nd innings,Delhi Capitals,Royal Challengers Bangalore,5.0,Bowler,,,,0,,,4,0.0,0,4.0,4.0
